Date,Unnamed: 6,Unnamed: 7,Unnamed: 10,Unnamed: 12,Unnamed: 15,Unnamed: 19,Unnamed: 22,Unnamed: 24,Unnamed: 27,Unnamed: 31,Unnamed: 33,Unnamed: 36,snapshot_date,arrival_date,actual_or_forecast,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory
,106.0,103.0,45.0,1.0,2.0,103.0,94.3396,727661.12,7064.671,43.0,26.0,161.0,,,actual,,,,,,,,,,,,,
,113.0,112.0,44.0,0.0,1.0,112.0,98.2301,811587.82,7246.3198,34.0,19.0,196.0,,,actual,,,,,,,,,,,,,
,112.0,108.0,28.0,0.0,1.0,108.0,95.5357,781785.48,7238.7544,32.0,20.0,182.0,,,actual,,,,,,,,,,,,,
,109.0,99.0,45.0,0.0,2.0,99.0,88.9908,875840.91,8846.8778,54.0,25.0,150.0,,,actual,,,,,,,,,,,,,
,107.0,104.0,48.0,0.0,2.0,104.0,95.3271,749007.13,7201.9916,43.0,25.0,166.0,,,actual,,,,,,,,,,,,,
,109.0,105.0,42.0,2.0,3.0,105.0,91.7431,741300.82,7060.0078,41.0,25.0,142.0,,,actual,,,,,,,,,,,,,
,109.0,92.0,34.0,2.0,2.0,92.0,80.7339,638295.2,6937.9913,46.0,25.0,128.0,,,actual,,,,,,,,,,,,,
,108.0,93.0,39.0,1.0,2.0,93.0,83.3333,678225.59,7292.7482,41.0,24.0,155.0,,,actual,,,,,,,,,,,,,
,108.0,104.0,54.0,0.0,2.0,104.0,94.4444,779038.73,7490.757,43.0,24.0,172.0,,,actual,,,,,,,,,,,,,
,109.0,107.0,55.0,0.0,1.0,107.0,97.2477,805712.76,7530.0257,55.0,23.0,149.0,,,actual,,,,,,,,,,,,,
,108.0,100.0,40.0,0.0,2.0,100.0,90.7407,753689.18,7536.8918,47.0,24.0,134.0,,,actual,,,,,,,,,,,,,
,111.0,107.0,53.0,1.0,3.0,107.0,92.7928,777895.6,7270.0523,47.0,21.0,148.0,,,actual,,,,,,,,,,,,,
,113.0,113.0,43.0,1.0,1.0,113.0,98.2301,826320.42,7312.57,38.0,19.0,154.0,,,actual,,,,,,,,,,,,,
,115.0,115.0,16.0,1.0,1.0,115.0,98.2609,821132.73,7140.2846,14.0,17.0,151.0,,,actual,,,,,,,,,,,,,
,113.0,108.0,61.0,0.0,2.0,108.0,93.8053,790788.91,7322.1195,70.0,19.0,165.0,,,actual,,,,,,,,,,,,,
,113.0,113.0,55.0,1.0,2.0,113.0,97.3451,838963.46,7424.4553,50.0,19.0,185.0,,,actual,,,,,,,,,,,,,
,114.0,113.0,63.0,0.0,2.0,113.0,97.3684,824147.49,7293.3406,64.0,18.0,167.0,,,actual,,,,,,,,,,,,,
,113.0,113.0,43.0,0.0,1.0,113.0,99.115,903418.02,7994.8497,46.0,19.0,164.0,,,actual,,,,,,,,,,,,,
,113.0,111.0,38.0,0.0,2.0,111.0,96.4602,891644.4,8032.8324,41.0,19.0,167.0,,,actual,,,,,,,,,,,,,
,112.0,111.0,42.0,0.0,2.0,111.0,97.3214,905389.04,8156.658,43.0,20.0,165.0,,,actual,,,,,,,,,,,,,
,113.0,104.0,35.0,0.0,3.0,104.0,89.3805,790387.47,7599.8795,43.0,19.0,154.0,,,actual,,,,,,,,,,,,,
,113.0,102.0,51.0,0.0,3.0,102.0,87.6106,786609.73,7711.86,51.0,19.0,148.0,,,actual,,,,,,,,,,,,,
,113.0,101.0,48.0,0.0,3.0,101.0,86.7257,835578.56,8273.055,49.0,19.0,153.0,,,actual,,,,,,,,,,,,,
,112.0,90.0,55.0,1.0,3.0,90.0,76.7857,751104.71,8345.6078,64.0,21.0,132.0,,,actual,,,,,,,,,,,,,
,113.0,101.0,52.0,1.0,2.0,101.0,86.7257,993025.66,9831.9372,41.0,20.0,138.0,,,actual,,,,,,,,,,,,,
,113.0,93.0,38.0,1.0,2.0,93.0,79.646,779638.77,8383.2125,46.0,19.0,130.0,,,actual,,,,,,,,,,,,,
,112.0,98.0,41.0,0.0,2.0,98.0,85.7143,818598.29,8353.0437,36.0,20.0,138.0,,,actual,,,,,,,,,,,,,
,112.0,102.0,47.0,1.0,2.0,102.0,88.3929,805207.37,7894.1899,43.0,20.0,146.0,,,actual,,,,,,,,,,,,,
,112.0,86.0,40.0,2.0,2.0,86.0,73.2143,666507.11,7750.0826,57.0,21.0,133.0,,,actual,,,,,,,,,,,,,
,110.0,85.0,38.0,2.0,2.0,85.0,73.6364,665375.29,7827.9445,39.0,28.0,139.0,,,actual,,,,,,,,,,,,,
,112.0,93.0,41.0,0.0,2.0,93.0,81.25,702859.42,7557.6281,33.0,21.0,148.0,,,actual,,,,,,,,,,,,,
,107.0,97.0,38.0,0.0,2.0,97.0,88.785,714843.45,7369.5201,34.0,25.0,143.0,,,actual,,,,,,,,,,,,,
,107.0,97.0,37.0,2.0,2.0,97.0,86.9159,759029.85,7825.05,37.0,25.0,136.0,,,actual,,,,,,,,,,,,,
,107.0,89.0,41.0,0.0,2.0,89.0,81.3084,721534.24,8107.1262,49.0,27.0,129.0,,,actual,,,,,,,,,,,,,
,109.0,90.0,47.0,0.0,2.0,90.0,80.7339,747305.68,8303.3964,46.0,25.0,150.0,,,actual,,,,,,,,,,,,,
,108.0,92.0,38.0,0.0,3.0,92.0,82.4074,776722.39,8442.6346,38.0,26.0,158.0,,,actual,,,,,,,,,,,,,
,109.0,97.0,51.0,1.0,3.0,97.0,85.3211,811013.69,8360.9658,46.0,23.0,172.0,,,actual,,,,,,,,,,,,,
,107.0,92.0,35.0,0.0,3.0,92.0,83.1776,729536.78,7929.7476,41.0,25.0,143.0,,,actual,,,,,,,,,,,,,
,108.0,97.0,51.0,0.0,4.0,97.0,86.1111,825956.67,8515.0172,46.0,24.0,143.0,,,actual,,,,,,,,,,,,,
,110.0,104.0,45.0,0.0,4.0,104.0,90.9091,783367.16,7532.3765,38.0,22.0,147.0,,,actual,,,,,,,,,,,,,
,110.0,106.0,47.0,0.0,4.0,106.0,92.7273,854722.45,8063.4193,46.0,22.0,154.0,,,actual,,,,,,,,,,,,,
,112.0,109.0,43.0,0.0,4.0,109.0,93.75,886355.1,8131.6981,41.0,20.0,153.0,,,actual,,,,,,,,,,,,,
,112.0,111.0,34.0,0.0,4.0,111.0,95.5357,962582.23,8671.9119,32.0,20.0,165.0,,,actual,,,,,,,,,,,,,
,110.0,102.0,50.0,0.0,4.0,102.0,89.0909,841542.0,8250.4117,60.0,22.0,156.0,,,actual,,,,,,,,,,,,,
,112.0,100.0,50.0,0.0,6.0,100.0,83.9286,841621.81,8416.2181,51.0,20.0,149.0,,,actual,,,,,,,,,,,,,
,116.0,114.0,45.0,0.0,2.0,114.0,96.5517,1053465.77,9240.9278,31.0,16.0,158.0,,,actual,,,,,,,,,,,,,
,116.0,116.0,35.0,0.0,2.0,116.0,98.2759,1010048.92,8707.3182,33.0,16.0,146.0,,,actual,,,,,,,,,,,,,
,115.0,111.0,36.0,0.0,3.0,111.0,93.913,955874.61,8611.4829,40.0,17.0,149.0,,,actual,,,,,,,,,,,,,
,120.0,120.0,46.0,0.0,2.0,120.0,98.3333,1032999.5,8608.3291,36.0,12.0,156.0,,,actual,,,,,,,,,,,,,
,115.0,108.0,40.0,1.0,3.0,108.0,90.4348,879992.64,8148.08,53.0,17.0,153.0,,,actual,,,,,,,,,,,,,
,114.0,102.0,47.0,0.0,3.0,102.0,86.8421,856003.41,8392.1902,56.0,19.0,163.0,,,actual,,,,,,,,,,,,,
,107.0,100.0,38.0,1.0,3.0,100.0,89.7196,771711.43,7717.1143,39.0,25.0,151.0,,,actual,,,,,,,,,,,,,
,110.0,91.0,28.0,1.0,3.0,91.0,79.0909,714145.47,7847.7524,37.0,23.0,141.0,,,actual,,,,,,,,,,,,,
,111.0,70.0,28.0,0.0,3.0,70.0,60.3604,571922.47,8170.321,50.0,21.0,102.0,,,actual,,,,,,,,,,,,,
,110.0,69.0,24.0,0.0,3.0,69.0,60.0,517293.95,7497.0137,25.0,26.0,106.0,,,actual,,,,,,,,,,,,,
,110.0,73.0,37.0,0.0,3.0,73.0,63.6364,592213.34,8112.5115,33.0,25.0,109.0,,,actual,,,,,,,,,,,,,
,109.0,71.0,26.0,0.0,3.0,71.0,62.3853,618498.86,8711.2515,28.0,23.0,110.0,,,actual,,,,,,,,,,,,,
,107.0,82.0,42.0,0.0,3.0,82.0,73.8318,702745.92,8570.0721,31.0,28.0,138.0,,,actual,,,,,,,,,,,,,
,107.0,90.0,45.0,0.0,3.0,90.0,81.3084,757559.86,8417.3317,37.0,27.0,134.0,,,actual,,,,,,,,,,,,,
,103.0,97.0,31.0,0.0,3.0,97.0,91.2621,745920.93,7689.9064,25.0,29.0,134.0,,,actual,,,,,,,,,,,,,
,109.0,77.0,28.0,0.0,3.0,77.0,67.8899,639269.43,8302.2003,48.0,26.0,107.0,,,actual,,,,,,,,,,,,,
,108.0,78.0,32.0,0.0,3.0,78.0,69.4444,618838.85,7933.8314,31.0,26.0,110.0,,,actual,,,,,,,,,,,,,
,108.0,92.0,45.0,0.0,3.0,92.0,82.4074,756219.42,8219.7763,31.0,28.0,126.0,,,actual,,,,,,,,,,,,,
,106.0,75.0,30.0,2.0,3.0,75.0,66.0377,620541.97,8273.8929,47.0,26.0,103.0,,,actual,,,,,,,,,,,,,
,106.0,77.0,40.0,0.0,3.0,77.0,69.8113,627599.29,8150.6401,38.0,28.0,121.0,,,actual,,,,,,,,,,,,,
,105.0,67.0,30.0,0.0,3.0,67.0,60.9524,556353.11,8303.7777,40.0,30.0,104.0,,,actual,,,,,,,,,,,,,
,105.0,73.0,35.0,2.0,2.0,73.0,65.7143,603814.08,8271.4257,29.0,33.0,106.0,,,actual,,,,,,,,,,,,,
,105.0,75.0,31.0,1.0,3.0,75.0,67.619,645716.43,8609.5524,28.0,29.0,109.0,,,actual,,,,,,,,,,,,,
,105.0,87.0,42.0,0.0,5.0,87.0,78.0952,693818.5,7974.9252,32.0,28.0,123.0,,,actual,,,,,,,,,,,,,
,107.0,87.0,40.0,0.0,3.0,87.0,78.5047,663890.19,7630.9217,41.0,28.0,125.0,,,actual,,,,,,,,,,,,,
,108.0,89.0,40.0,0.0,3.0,89.0,79.6296,721582.64,8107.6701,40.0,25.0,137.0,,,actual,,,,,,,,,,,,,
,108.0,90.0,41.0,0.0,3.0,90.0,80.5556,796101.79,8845.5754,41.0,25.0,138.0,,,actual,,,,,,,,,,,,,
,107.0,79.0,30.0,0.0,3.0,79.0,71.028,689587.87,8728.9603,40.0,26.0,105.0,,,actual,,,,,,,,,,,,,
,108.0,89.0,36.0,0.0,3.0,89.0,79.6296,821405.26,9229.2725,26.0,26.0,116.0,,,actual,,,,,,,,,,,,,
,109.0,88.0,24.0,0.0,3.0,88.0,77.9817,751132.71,8535.5989,25.0,26.0,118.0,,,actual,,,,,,,,,,,,,
,109.0,88.0,35.0,0.0,3.0,88.0,77.9817,711697.35,8087.4698,35.0,25.0,115.0,,,actual,,,,,,,,,,,,,
,110.0,104.0,50.0,0.0,3.0,104.0,91.8182,830291.71,7983.5741,35.0,22.0,135.0,,,actual,,,,,,,,,,,,,
,109.0,91.0,45.0,3.0,3.0,91.0,77.9817,726740.43,7986.1585,60.0,25.0,142.0,,,actual,,,,,,,,,,,,,
,105.0,82.0,33.0,1.0,2.0,82.0,75.2381,690920.24,8425.8565,43.0,28.0,132.0,,,actual,,,,,,,,,,,,,
,108.0,65.0,23.0,1.0,3.0,65.0,56.4815,499557.19,7685.4952,42.0,25.0,102.0,,,actual,,,,,,,,,,,,,
,108.0,76.0,31.0,0.0,3.0,76.0,67.5926,571924.41,7525.3211,21.0,26.0,116.0,,,actual,,,,,,,,,,,,,
,107.0,64.0,24.0,0.0,3.0,64.0,57.0093,534808.51,8356.3829,36.0,27.0,87.0,,,actual,,,,,,,,,,,,,
,108.0,96.0,51.0,0.0,3.0,96.0,86.1111,687645.6,7162.975,20.0,24.0,132.0,,,actual,,,,,,,,,,,,,
,107.0,97.0,28.0,0.0,3.0,97.0,87.8505,839543.29,8655.0854,28.0,25.0,130.0,,,actual,,,,,,,,,,,,,
,104.0,90.0,29.0,1.0,3.0,90.0,82.6923,718049.7,7978.33,36.0,31.0,128.0,,,actual,,,,,,,,,,,,,
,104.0,88.0,27.0,0.0,3.0,88.0,81.7308,676871.47,7691.7212,30.0,29.0,129.0,,,actual,,,,,,,,,,,,,
,103.0,77.0,39.0,0.0,3.0,77.0,71.8447,649292.62,8432.3716,50.0,29.0,111.0,,,actual,,,,,,,,,,,,,
,105.0,96.0,46.0,0.0,3.0,96.0,88.5714,754830.66,7862.8193,28.0,30.0,121.0,,,actual,,,,,,,,,,,,,
,109.0,106.0,44.0,0.0,3.0,106.0,94.4954,1043599.26,9845.276,37.0,23.0,132.0,,,actual,,,,,,,,,,,,,
,107.0,99.0,32.0,0.0,3.0,99.0,89.7196,856318.73,8649.6841,39.0,25.0,129.0,,,actual,,,,,,,,,,,,,
,107.0,74.0,37.0,0.0,3.0,74.0,66.3551,611390.2,8262.0297,62.0,25.0,111.0,,,actual,,,,,,,,,,,,,
,105.0,56.0,13.0,1.0,2.0,56.0,50.4762,449041.74,8018.6025,31.0,30.0,93.0,,,actual,,,,,,,,,,,,,
,105.0,61.0,32.0,0.0,3.0,61.0,55.2381,483189.55,7921.1401,27.0,33.0,111.0,,,actual,,,,,,,,,,,,,
,104.0,55.0,24.0,0.0,3.0,55.0,50.0,416115.5,7565.7363,30.0,29.0,85.0,,,actual,,,,,,,,,,,,,
,105.0,57.0,21.0,0.0,3.0,57.0,51.4286,418346.99,7339.4208,19.0,33.0,84.0,,,actual,,,,,,,,,,,,,
,103.0,77.0,34.0,1.0,3.0,77.0,70.8738,574433.67,7460.1775,14.0,29.0,122.0,,,actual,,,,,,,,,,,,,
,105.0,82.0,32.0,1.0,3.0,82.0,74.2857,617734.45,7533.3469,27.0,28.0,131.0,,,actual,,,,,,,,,,,,,
,101.0,96.0,48.0,1.0,3.0,96.0,91.0891,742672.45,7736.1713,34.0,32.0,153.0,,,actual,,,,,,,,,,,,,
,101.0,90.0,50.0,1.0,4.0,90.0,84.1584,729972.35,8110.8038,56.0,31.0,142.0,,,actual,,,,,,,,,,,,,
,103.0,84.0,52.0,0.0,3.0,84.0,78.6408,671447.68,7993.4247,58.0,29.0,136.0,,,actual,,,,,,,,,,,,,
,103.0,78.0,43.0,1.0,3.0,78.0,71.8447,612273.55,7849.6608,49.0,29.0,118.0,,,actual,,,,,,,,,,,,,
,105.0,95.0,46.0,0.0,3.0,95.0,87.619,748720.45,7881.2678,31.0,27.0,150.0,,,actual,,,,,,,,,,,,,
,106.0,100.0,51.0,0.0,3.0,100.0,91.5094,762839.83,7628.3983,46.0,26.0,120.0,,,actual,,,,,,,,,,,,,
,112.0,101.0,32.0,1.0,3.0,101.0,86.6071,780353.21,7726.2694,31.0,20.0,134.0,,,actual,,,,,,,,,,,,,
,111.0,102.0,39.0,0.0,3.0,102.0,89.1892,833226.57,8168.8879,38.0,23.0,134.0,,,actual,,,,,,,,,,,,,
,110.0,84.0,30.0,0.0,3.0,84.0,73.6364,716730.94,8532.5111,49.0,23.0,122.0,,,actual,,,,,,,,,,,,,
,110.0,76.0,39.0,0.0,3.0,76.0,66.3636,660587.43,8691.9398,48.0,25.0,118.0,,,actual,,,,,,,,,,,,,
,109.0,109.0,70.0,0.0,2.0,109.0,98.1651,1075677.44,9868.6003,37.0,23.0,135.0,,,actual,,,,,,,,,,,,,
,114.0,112.0,19.0,0.0,3.0,112.0,95.614,816657.4,7291.5839,16.0,19.0,144.0,,,actual,,,,,,,,,,,,,
,108.0,79.0,28.0,0.0,3.0,79.0,70.3704,595895.05,7542.9753,61.0,24.0,110.0,,,actual,,,,,,,,,,,,,
,113.0,81.0,41.0,0.0,3.0,81.0,69.0265,660611.03,8155.6917,39.0,22.0,116.0,,,actual,,,,,,,,,,,,,
,112.0,78.0,35.0,0.0,3.0,78.0,66.9643,621369.63,7966.2773,38.0,20.0,110.0,,,actual,,,,,,,,,,,,,
,111.0,76.0,34.0,2.0,3.0,76.0,63.964,593890.67,7814.3509,37.0,22.0,124.0,,,actual,,,,,,,,,,,,,
,107.0,94.0,55.0,0.0,3.0,94.0,85.0467,763730.62,8124.7938,38.0,25.0,167.0,,,actual,,,,,,,,,,,,,
,109.0,80.0,41.0,1.0,2.0,80.0,70.6422,619665.18,7745.8147,54.0,24.0,134.0,,,actual,,,,,,,,,,,,,
,105.0,84.0,41.0,0.0,3.0,84.0,77.1429,656499.42,7815.4692,37.0,29.0,138.0,,,actual,,,,,,,,,,,,,
,106.0,96.0,43.0,0.0,3.0,96.0,87.7358,793899.86,8269.7902,31.0,26.0,133.0,,,actual,,,,,,,,,,,,,
,107.0,91.0,34.0,1.0,3.0,91.0,81.3084,768531.4,8445.4,41.0,29.0,123.0,,,actual,,,,,,,,,,,,,
,105.0,102.0,59.0,0.0,5.0,102.0,92.381,792327.27,7767.9144,49.0,27.0,144.0,,,actual,,,,,,,,,,,,,
,106.0,90.0,38.0,0.0,3.0,90.0,82.0755,774973.4,8610.8155,50.0,30.0,151.0,,,actual,,,,,,,,,,,,,
,109.0,99.0,42.0,0.0,3.0,99.0,88.0734,918814.27,9280.9522,33.0,23.0,173.0,,,actual,,,,,,,,,,,,,
,108.0,90.0,45.0,0.0,3.0,90.0,80.5556,718013.54,7977.9282,54.0,24.0,143.0,,,actual,,,,,,,,,,,,,
,111.0,105.0,50.0,0.0,2.0,105.0,92.7928,744152.7,7087.1685,35.0,21.0,132.0,,,actual,,,,,,,,,,,,,
,109.0,108.0,22.0,0.0,6.0,108.0,93.578,756120.83,7001.1187,19.0,23.0,140.0,,,actual,,,,,,,,,,,,,
,109.0,101.0,40.0,0.0,6.0,101.0,87.156,722665.77,7155.1066,48.0,24.0,142.0,,,actual,,,,,,,,,,,,,
,107.0,102.0,51.0,0.0,5.0,102.0,90.6542,795796.68,7801.9282,50.0,25.0,165.0,,,actual,,,,,,,,,,,,,
,104.0,100.0,41.0,0.0,6.0,100.0,90.3846,759128.82,7591.2882,43.0,28.0,169.0,,,actual,,,,,,,,,,,,,
,108.0,94.0,45.0,3.0,6.0,94.0,78.7037,703959.44,7488.9302,51.0,26.0,156.0,,,actual,,,,,,,,,,,,,
,107.0,79.0,31.0,0.0,5.0,79.0,69.1589,629503.06,7968.3931,46.0,25.0,142.0,,,actual,,,,,,,,,,,,,
,102.0,94.0,45.0,0.0,5.0,94.0,87.2549,717043.52,7628.1225,30.0,30.0,158.0,,,actual,,,,,,,,,,,,,
,107.0,105.0,45.0,0.0,5.0,105.0,93.4579,829204.61,7897.1867,33.0,25.0,170.0,,,actual,,,,,,,,,,,,,
,113.0,113.0,38.0,1.0,5.0,113.0,94.6903,912527.65,8075.4659,32.0,19.0,178.0,,,actual,,,,,,,,,,,,,
,110.0,108.0,42.0,0.0,4.0,108.0,94.5455,866812.56,8026.0422,48.0,22.0,168.0,,,actual,,,,,,,,,,,,,
,107.0,94.0,44.0,0.0,5.0,94.0,83.1776,763460.0,8121.9148,58.0,25.0,154.0,,,actual,,,,,,,,,,,,,
,108.0,78.0,38.0,0.0,5.0,78.0,67.5926,584882.09,7498.4883,54.0,25.0,130.0,,,actual,,,,,,,,,,,,,
,107.0,73.0,30.0,0.0,5.0,73.0,63.5514,523129.31,7166.1549,35.0,25.0,117.0,,,actual,,,,,,,,,,,,,
,110.0,83.0,33.0,0.0,5.0,83.0,70.9091,596702.08,7189.1816,23.0,22.0,124.0,,,actual,,,,,,,,,,,,,
,110.0,107.0,47.0,1.0,6.0,107.0,90.9091,798311.83,7460.8582,23.0,23.0,155.0,,,actual,,,,,,,,,,,,,
,114.0,113.0,44.0,0.0,5.0,113.0,94.7368,847876.07,7503.328,38.0,18.0,154.0,,,actual,,,,,,,,,,,,,
,112.0,107.0,34.0,0.0,6.0,107.0,90.1786,803789.5,7512.0514,40.0,20.0,141.0,,,actual,,,,,,,,,,,,,
,107.0,107.0,46.0,1.0,7.0,107.0,92.5234,821641.93,7678.8965,46.0,25.0,170.0,,,actual,,,,,,,,,,,,,
,102.0,81.0,28.0,0.0,7.0,81.0,72.549,627563.55,7747.6981,54.0,31.0,141.0,,,actual,,,,,,,,,,,,,
,104.0,82.0,38.0,0.0,7.0,82.0,72.1154,580509.82,7079.388,37.0,28.0,134.0,,,actual,,,,,,,,,,,,,
,101.0,99.0,49.0,0.0,5.0,99.0,93.0693,777005.17,7848.537,32.0,33.0,162.0,,,actual,,,,,,,,,,,,,
,107.0,105.0,41.0,1.0,5.0,105.0,92.5234,894838.13,8522.2679,36.0,25.0,156.0,,,actual,,,,,,,,,,,,,
,115.0,114.0,44.0,1.0,5.0,114.0,93.913,970289.25,8511.3092,36.0,18.0,162.0,,,actual,,,,,,,,,,,,,
,113.0,113.0,55.0,2.0,4.0,113.0,94.6903,843508.21,7464.6744,57.0,19.0,161.0,,,actual,,,,,,,,,,,,,
,106.0,106.0,46.0,2.0,3.0,106.0,95.283,818730.58,7723.8733,53.0,26.0,171.0,,,actual,,,,,,,,,,,,,
,105.0,94.0,43.0,0.0,3.0,94.0,86.6667,763514.23,8122.4918,55.0,28.0,152.0,,,actual,,,,,,,,,,,,,
,107.0,100.0,54.0,0.0,4.0,100.0,89.7196,767340.53,7673.4053,48.0,25.0,143.0,,,actual,,,,,,,,,,,,,
,103.0,91.0,26.0,0.0,4.0,91.0,84.466,710157.35,7803.9269,35.0,30.0,121.0,,,actual,,,,,,,,,,,,,
,105.0,101.0,35.0,1.0,4.0,101.0,91.4286,797781.2,7898.8237,26.0,27.0,138.0,,,actual,,,,,,,,,,,,,
,98.0,76.0,32.0,2.0,3.0,76.0,72.449,556943.77,7328.2075,57.0,34.0,116.0,,,actual,,,,,,,,,,,,,
,101.0,71.0,21.0,1.0,3.0,71.0,66.3366,503200.27,7087.3277,28.0,32.0,104.0,,,actual,,,,,,,,,,,,,
,100.0,87.0,35.0,1.0,4.0,87.0,82.0,695078.96,7989.4133,21.0,33.0,139.0,,,actual,,,,,,,,,,,,,
,101.0,82.0,38.0,1.0,4.0,82.0,76.2376,650215.14,7929.4529,43.0,31.0,137.0,,,actual,,,,,,,,,,,,,
,101.0,86.0,40.0,1.0,3.0,86.0,81.1881,724362.63,8422.8212,36.0,32.0,154.0,,,actual,,,,,,,,,,,,,
,106.0,76.0,34.0,1.0,3.0,76.0,67.9245,582011.08,7658.0405,44.0,28.0,120.0,,,actual,,,,,,,,,,,,,
,101.0,84.0,32.0,1.0,3.0,84.0,79.2079,694018.94,8262.1302,24.0,31.0,135.0,,,actual,,,,,,,,,,,,,
,99.0,89.0,46.0,1.0,4.0,89.0,84.8485,732395.23,8229.1598,41.0,33.0,140.0,,,actual,,,,,,,,,,,,,
,100.0,87.0,46.0,2.0,4.0,87.0,81.0,685637.74,7880.8935,48.0,35.0,129.0,,,actual,,,,,,,,,,,,,
,98.0,95.0,43.0,1.0,3.0,95.0,92.8571,772017.15,8126.4963,35.0,34.0,144.0,,,actual,,,,,,,,,,,,,
,100.0,97.0,43.0,0.0,3.0,97.0,94.0,775874.47,7998.7058,41.0,32.0,145.0,,,actual,,,,,,,,,,,,,
,110.0,105.0,51.0,1.0,3.0,105.0,91.8182,805349.41,7669.9943,42.0,22.0,150.0,,,actual,,,,,,,,,,,,,
,99.0,98.0,39.0,0.0,3.0,98.0,95.9596,760669.29,7761.9315,46.0,33.0,134.0,,,actual,,,,,,,,,,,,,
,102.0,86.0,36.0,1.0,2.0,86.0,81.3725,638402.89,7423.2894,48.0,31.0,116.0,,,actual,,,,,,,,,,,,,
,100.0,93.0,53.0,0.0,3.0,93.0,90.0,717032.45,7710.0263,48.0,32.0,131.0,,,actual,,,,,,,,,,,,,
,103.0,102.0,47.0,0.0,3.0,102.0,96.1165,801981.6,7862.5647,36.0,29.0,135.0,,,actual,,,,,,,,,,,,,
,110.0,105.0,48.0,0.0,3.0,105.0,92.7273,817499.85,7785.7128,45.0,22.0,148.0,,,actual,,,,,,,,,,,,,
,104.0,96.0,48.0,1.0,4.0,96.0,87.5,714050.66,7438.0277,55.0,30.0,145.0,,,actual,,,,,,,,,,,,,
,105.0,95.0,52.0,1.0,4.0,95.0,85.7143,731708.06,7702.1901,53.0,27.0,133.0,,,actual,,,,,,,,,,,,,
,103.0,77.0,24.0,2.0,4.0,77.0,68.932,561144.76,7287.5942,43.0,29.0,99.0,,,actual,,,,,,,,,,,,,
,108.0,96.0,39.0,3.0,3.0,96.0,83.3333,781674.9,8142.4468,20.0,24.0,131.0,,,actual,,,,,,,,,,,,,
,108.0,102.0,47.0,4.0,4.0,102.0,87.037,824221.92,8080.607,41.0,24.0,138.0,,,actual,,,,,,,,,,,,,
,110.0,107.0,51.0,0.0,8.0,107.0,90.0,774230.89,7235.8027,46.0,22.0,130.0,,,actual,,,,,,,,,,,,,
,115.0,115.0,35.0,0.0,1.0,115.0,99.1304,911115.16,7922.7405,27.0,17.0,144.0,,,actual,,,,,,,,,,,,,
,111.0,106.0,42.0,0.0,2.0,106.0,93.6937,963672.09,9091.2461,51.0,21.0,146.0,,,actual,,,,,,,,,,,,,
,110.0,90.0,50.0,0.0,6.0,90.0,76.3636,749484.01,8327.6001,67.0,22.0,121.0,,,actual,,,,,,,,,,,,,
,116.0,111.0,51.0,0.0,4.0,111.0,92.2414,960192.67,8650.3844,31.0,16.0,146.0,,,actual,,,,,,,,,,,,,
,118.0,115.0,48.0,1.0,1.0,115.0,95.7627,998597.72,8683.4584,43.0,14.0,147.0,,,actual,,,,,,,,,,,,,
,115.0,115.0,51.0,1.0,3.0,115.0,96.5217,997994.12,8678.2097,50.0,17.0,155.0,,,actual,,,,,,,,,,,,,
,114.0,95.0,41.0,1.0,5.0,95.0,78.0702,761616.59,8017.0167,61.0,22.0,137.0,,,actual,,,,,,,,,,,,,
,113.0,92.0,42.0,2.0,5.0,92.0,75.2212,815185.74,8860.7145,45.0,19.0,146.0,,,actual,,,,,,,,,,,,,
,112.0,105.0,50.0,1.0,5.0,105.0,88.3929,934318.74,8898.2737,37.0,20.0,178.0,,,actual,,,,,,,,,,,,,
,110.0,97.0,53.0,1.0,5.0,97.0,82.7273,836003.82,8618.596,61.0,22.0,139.0,,,actual,,,,,,,,,,,,,
,112.0,105.0,40.0,1.0,5.0,105.0,88.3929,869939.3,8285.1361,34.0,17.0,145.0,,,actual,,,,,,,,,,,,,
,110.0,98.0,38.0,0.0,5.0,98.0,84.5455,1009318.3,10299.1663,45.0,19.0,134.0,,,actual,,,,,,,,,,,,,
,109.0,107.0,51.0,0.0,5.0,107.0,93.578,966258.58,9030.454,41.0,20.0,137.0,,,actual,,,,,,,,,,,,,
,110.0,99.0,49.0,0.0,5.0,99.0,85.4545,911656.34,9208.6498,57.0,20.0,130.0,,,actual,,,,,,,,,,,,,
,108.0,101.0,43.0,0.0,5.0,101.0,88.8889,900991.98,8920.7126,41.0,21.0,141.0,,,actual,,,,,,,,,,,,,
,111.0,101.0,42.0,0.0,5.0,101.0,86.4865,907878.93,8988.9002,42.0,18.0,145.0,,,actual,,,,,,,,,,,,,
,111.0,106.0,54.0,0.0,5.0,106.0,90.991,928789.42,8762.1643,49.0,18.0,150.0,,,actual,,,,,,,,,,,,,
,113.0,108.0,41.0,0.0,1.0,108.0,94.6903,1044795.92,9674.0362,39.0,16.0,140.0,,,actual,,,,,,,,,,,,,
,117.0,115.0,28.0,1.0,1.0,115.0,96.5812,1118862.14,9729.236,23.0,13.0,158.0,,,actual,,,,,,,,,,,,,
